Glottocode,Family_ID,GPGLMM_3D_Mean,GPGLMM_3D_SE,Isolate_Flag,GPGLMM_2D_Mean,GPGLMM_2D_SE,Verkerk_BRMS_Mean,Verkerk_BRMS_SE
abad1241,aust1307,1.4083327111750972,0.042484413291404094,0,1.4323888004554353,0.04719351207445628,2.3976821246925,2.358166072666955
abkh1244,abkh1242,-0.8232457430304119,0.023564414201402168,0,-0.5826114419801455,0.036411251617363444,-1.0093715365505,2.758953488214225
abua1245,nucl1708,0.16135855049624748,0.07142402747529371,0,0.1741769020774489,0.07446218221120145,-0.32405822619475,2.6249734440838752
abun1252,abun1252,1.4713018120803791,0.04431352124762245,1,1.3052602480769089,0.04710950186369042,1.401602236245,2.901906480074015
achi1257,aust1307,2.1695055516650052,0.05346545270103124,0,2.0301582893905556,0.06149919608468456,2.6180195408699998,2.446694066557435
acha1250,araw1281,-0.4720261877232659,0.04102655868729778,0,-0.3686316485802643,0.046303359177299754,0.40438207683000005,2.4074339342232802
ache1246,tupi1275,1.0704004562998168,0.06740922571709908,0,0.930904292070238,0.0735667052202867,1.0887817550875,2.4501869555208753
ache1245,narr1279,-0.2563935915678779,0.05150715737002833,0,-0.23677080976931095,0.05259479570595664,1.0402589794175001,2.707968041967475
achu1248,jiva1245,-1.3867706707255771,0.04246998425852476,0,-1.4569698817516858,0.05105021335220806,-1.576826892081,2.6361355720772153
achu1247,pala1350,-0.6437064249492157,0.045114563100732384,0,-0.6773511412829251,0.046160044742789806,-0.905711243734,2.80421985372203
acol1236,nilo1247,0.6448392761321545,0.0402722258736027,0,0.6811467026449305,0.043806956737743534,1.5309578321865,2.535017428453135
adan1251,timo1261,1.9426773357864322,0.04444951972162641,0,1.7263013608515454,0.048091190261212516,1.4455072261000002,2.8645277218594503
adny1235,pama1250,-0.768096771520883,0.07681339199611846,0,-0.7560151122183975,0.08124327223259702,-0.210124218963,2.53022503189304
adon1237,aust1307,3.029701896439594,0.04925699877584986,0,2.827346674728399,0.053287310016401065,2.8767846793975,2.457561172577675
adze1240,aust1307,1.3775510677999119,0.019098898998732707,0,1.383723978606422,0.022367351546605196,2.704151152245,2.411418382152905
aeky1238,kamu1264,-0.5002033408805708,0.03844627196322892,0,-0.4130482531857218,0.04106465546776874,0.304661793048875,2.6540275357346497
afar1241,afro1255,-1.0867792221312427,0.02402673990622339,0,-1.0109237074681126,0.029386279930774212,-2.11884740053675,2.46352868540376
aghe1239,atla1278,1.3275623397906693,0.04641965128063387,0,1.3671414443075276,0.049630056504147695,2.6103649380325002,2.49614515265068
aghu1255,nucl1709,-0.15826033610107648,0.036546401119650185,0,-0.22585978760708286,0.041180374414073136,0.266979400744975,2.42831499630371
agob1244,paho1240,-1.0095948717703116,0.0717007643346983,0,-1.0530360131265606,0.07851504965460611,-1.066353245015,2.745064646984625
agua1253,jiva1245,-1.653253633869024,0.03652935435303187,0,-1.6400084697067023,0.04168889123505466,-1.54147522234375,2.646984204507965
agus1235,aust1307,-1.0079083035821002,0.05124178145139555,0,-0.8701220698068024,0.05968671707250606,-0.3791241408825,2.34835146263516
agut1237,aust1307,-0.6681444510669675,0.042614188243626096,0,-0.5659598263713543,0.0455855261882977,1.235935384838,2.40078590627711
ahin1234,aust1307,0.3939923190998749,0.04874176420259272,0,0.37461584628690725,0.052288905492323,0.909294898988,2.3632105874632403
aika1237,aika1237,-0.96272216724327,0.05480059532868382,1,-0.928273008680873,0.05753537387972494,-0.47298983647575,2.76593212098161
aime1238,bosa1245,-0.815222546102031,0.07642411979081849,0,-0.8345152142518285,0.07766409257048168,-0.4136273079625,2.791924172051325
musa1266,nucl1709,-0.8322019993723156,0.050892451511490376,0,-0.8585044860332938,0.05239649710312725,0.51344226135825,2.429230746187775
ayiw1239,aust1307,2.170807889765995,0.04659872983101819,0,2.171881385949849,0.04966313499415898,2.24326816444,2.4677404957178597
ajab1235,atla1278,2.3565937736553706,0.04621505650750272,0,2.355345875557422,0.047212821927389535,2.8618494227275,2.4839958141866747
ajas1235,kres1240,0.41170936673784964,0.03153225949001212,0,0.4917128000122528,0.03560743574950779,2.4762787130775,2.928652606797435
ajyi1238,araw1281,0.3683845076308313,0.04134114730040982,0,0.4317018176474514,0.05017512258615107,1.55072480610065,2.4440094386529454
west2635,maya1287,1.8977316165356202,0.05907435331303168,0,1.833602828331606,0.0624938697631606,1.60001634864,2.56400973602872
akei1237,aust1307,2.478594806831545,0.05657483006694742,0,2.3994101877663674,0.05852136078974845,2.2582185385824998,2.409062883521285
akha1245,sino1245,1.7961602052537096,0.016447230342713594,0,1.6804476130875263,0.021819699515061974,0.2918245401032,2.357540921330445
akoo1248,atla1278,1.7537718570269711,0.044476823066084914,0,1.7150312530370677,0.046970049346400075,3.6887079832525,2.514775155812065
akun1241,tupi1275,-0.1130518167539942,0.04609860200983446,0,-0.06815965848072625,0.05012135534343954,-0.8096268384725,2.5674326856877947
alab1254,afro1255,-2.0292262983991884,0.032546480710202934,0,-1.7758586015541522,0.04095484531754155,-2.21240650514625,2.4690911278672703
alab1237,musk1252,-1.0508441687304275,0.04990363640862344,0,-0.9662737103997774,0.05624347191765463,-0.85345420505175,2.5348082883341148
alag1248,afro1255,-0.34351462474276007,0.030552429977903393,0,-0.3649368913834178,0.036892980645606116,-2.2022113663285,2.486161085058355
aleu1260,eski1264,-2.159201114729887,0.03969628599250998,0,-1.9730171547947957,0.06195246392678701,-1.01423467992025,2.7393058242552746
alor1247,aust1307,3.1224376096865507,0.061692408455397155,0,2.9128734129668867,0.06725475664964513,2.8779970731265,2.47063265971268
aluk1238,drav1251,-3.2560595941282204,0.043732986273366664,0,-3.146863762506693,0.04331831574850231,-4.0621066566425,2.638411636182155
alya1239,pama1250,0.20421596647216705,0.06435994478507337,0,0.13534437899143364,0.07102892445158092,0.6352780897051751,2.4993504891576297
amah1246,pano1259,-2.317786016696462,0.054026169454176244,0,-2.4475034208309356,0.06805930147642938,-2.84906033403,2.56395357696197
amam1246,kuni1270,-0.29852193517340886,0.04581622042211384,0,-0.294942531880211,0.04645403745569743,0.8407088848725,2.546086998327005
amap1240,left1242,-0.7794930146050798,0.043349945251336564,0,-0.7851588826422786,0.045974373256364415,-0.5657383740349999,2.792522815884295
amar1272,aust1307,1.1602165308803731,0.047889860760491954,0,1.2286149156311965,0.051177179806315004,2.0507533049025,2.384780999844895
amar1274,hara1260,-1.2285050716969823,0.03748461297161269,0,-1.1384428658962884,0.039773413846074926,-0.629110679238,2.7409471636841403
amas1236,nyim1244,-0.5140950693228956,0.04874152337507123,0,-0.6332718371371174,0.054003433839492895,-1.62130495815375,3.02585695729425
amdo1237,sino1245,-1.4221643754253008,0.0458921784022712,0,-1.2570111686977032,0.04870254794285767,-1.564360431545,2.378284044340475
amii1238,west2434,-0.6145192797496453,0.09571659996357476,0,-0.5795695038334594,0.09779286791030557,0.5584948649629076,2.682465264469275
amis1246,aust1307,-0.29923394729722486,0.048686782424740095,0,-0.2035390297255949,0.05356640892721129,0.12536865207125,2.5116363249567852
hoaa1235,kxaa1236,1.0067589259881409,0.04910702887585129,0,0.896325089636846,0.050477579699266646,1.882068311096475,3.02327977472495
amri1238,sino1245,-1.4542426710967649,0.04043789282822442,0,-1.4647559486328832,0.04306202475770989,-0.44932824817175,2.409430088966385
gily1242,nivk1234,-1.8958629582655337,0.023583872257406307,0,-1.7181865364099478,0.05221137535862753,-4.282541044015,3.58832281587794
ando1256,ando1256,0.08519245981384065,0.023607926766401034,1,0.12907137888580456,0.032779912810336674,1.5344328483675,2.7352675348303404
anei1239,aust1307,1.2719448143916767,0.042572345407055415,0,1.3238932879411822,0.049099557411036804,1.3882242687017499,2.38861277097091
anga1290,anga1289,-0.1619563742745556,0.06632336581389406,0,-0.3294390005767782,0.07038889419587788,-1.15157974448575,2.79218262064182
anga1288,sino1245,-1.8025066946174437,0.04577328149825005,0,-1.7036200103508858,0.048230536838240544,-1.548340478628,2.44284578939002
wara1294,more1255,-1.1088098961923216,0.03579952567437554,0,-1.1829433876329367,0.04257430213392614,-0.9269403734567501,2.7713054523140848
anta1255,aust1307,1.3711525674622473,0.052055958012536326,0,1.2355407381325287,0.058805275765212585,2.2363285387022502,2.39666261836705
anuf1239,atla1278,2.5343787804920317,0.0519568663684935,0,2.4680583998915546,0.052423848878669105,2.5228098854449996,2.4889963655773553
anuu1241,sino1245,-0.3567317192381084,0.015625697675144774,0,-0.4050956499328363,0.0157168209219323,-0.02521242000175,2.4200118296049498
anut1237,aust1307,2.293193542959413,0.06144024598735035,0,2.2337848515287,0.06595274361446031,2.3335411600725,2.32819839021956
aona1235,sino1245,-1.458493195195209,0.025779314464115615,0,-1.4238097754485817,0.026821885913631847,-1.59496930337325,2.443867678610655
aoua1234,taik1256,2.2499395257653942,0.0455101896645463,0,2.157335610607656,0.04904975113226571,2.1998925748150002,2.72057576380191
apat1240,sino1245,-1.1774659648236667,0.023406650492839593,0,-1.2353485588585464,0.026748809113518707,-0.8879038048175001,2.37000595651129
apin1244,nucl1710,-0.1707587531208318,0.058432221353630555,0,-0.1922191166831974,0.06187135308923521,0.343187658354,2.5926496349035553
apma1240,aust1307,2.3438633872454995,0.05206450922489571,0,2.2792774100626056,0.054117799129498524,2.389350161645,2.3837439764045847
apma1241,kera1258,-0.44685904250564357,0.024226756161641015,0,-0.41578163874184554,0.026056596486749906,2.06250342950475,2.808927752809425
apur1254,araw1281,0.21930501402195915,0.039362511675732056,0,0.27375298327852504,0.04557621848178711,0.481357108652,2.47381929519136
arak1252,aust1307,2.4654249169065174,0.010320038566504496,0,2.3917852987605297,0.011962971559101823,2.2698252748645,2.418706878832265
arao1248,pano1259,-2.246332535517376,0.040418632449011435,0,-2.359691874565149,0.05386609906694756,-2.493881751955,2.613077211276055
arap1274,algi1248,0.8571334513628595,0.04946827404463607,0,0.9663207063990178,0.05389841139137911,2.6994208874475003,2.597602105927055
araw1273,tupi1275,0.33622055536432177,0.049354841325921876,0,0.2809488473307986,0.054087380185770056,0.80371814322675,2.490981370171475
arbo1245,afro1255,-0.8099609098256348,0.02404952218819411,0,-0.697020058948975,0.031625139089050174,-2.18779556245825,2.42539275142954
arch1244,nakh1245,-2.3156166165766234,0.03337733067876157,0,-2.3937040433924226,0.037204083823725996,-4.97601013595,2.9691126472685747
aree1239,aust1307,1.0479840374187483,0.045270526216339556,0,1.0600243254249548,0.0478869448271745,2.26683114320425,2.3866994711834897
area1240,aust1307,2.1576644043072477,0.04758580520679805,0,2.1370378239165992,0.048693556383074696,2.5167331895325002,2.403837509934235
argo1244,afro1255,-1.341817863153123,0.028650800452938257,0,-1.189265587262891,0.0366664156065582,-1.2407639116825,2.540195625398765
arhu1242,chib1249,-2.1959689317901026,0.046624725527445114,0,-2.2046233510151296,0.05276112943720876,-2.13427263416623,2.555573519749075
arig1246,atla1278,1.8261119769370568,0.03647380298467673,0,1.9010454669047152,0.040415912949738494,2.0550218718602498,2.48543528070301
