Glottocode,Family_ID,GPGLMM_3D_Mean,GPGLMM_3D_SE,Isolate_Flag,GPGLMM_2D_Mean,GPGLMM_2D_SE,Verkerk_BRMS_Mean,Verkerk_BRMS_SE
abad1241,aust1307,-1.05042192323797,0.023839319251151292,0,-1.0472954283778255,0.02597915703365622,2.5585391874325,3.208688962238805
abau1245,sepi1257,-2.3319870026358687,0.036988166782912495,0,-2.318515413263686,0.03753297253432916,-3.1132584766837503,3.758605257841455
abee1242,atla1278,0.928672959691295,0.022959885031420896,0,0.9331467269340123,0.02346423366739219,3.4144581849274998,3.413120173509605
abkh1244,abkh1242,-1.922166759491579,0.03458508855901048,0,-1.951616218673274,0.03577098075720671,-2.8722200670375,4.056098529793915
abua1245,nucl1708,1.0443959850420121,0.036069096808793014,0,1.0800484937756352,0.03668862541342964,2.03704842389,3.60629459213738
abui1241,timo1261,-2.6348108449819287,0.024194299118293492,0,-2.7779186281179946,0.02585176888782828,-5.1104262616675005,4.22242632120804
abun1252,abun1252,1.4950294508447755,0.02128503541253031,1,1.5416922021475665,0.021297278598586,0.33998863199175,3.937724505089775
achi1257,aust1307,4.3494477793837705,0.03996984133943679,0,4.161174534509426,0.04199519497237785,5.47889142563,3.444408018603355
acha1250,araw1281,-2.8220317831696766,0.01709241574208817,0,-2.8009382458913263,0.01762411244528852,-1.76935143299725,3.22148993663724
ache1245,narr1279,3.192676104417363,0.03132727166524125,0,3.233462296126142,0.032543751862003804,3.5177100806999997,4.45784135727042
achi1256,maya1287,4.596811911817858,0.009606457810925307,0,4.673039156510073,0.01573431413268124,3.0879767134950002,3.949479542509795
achu1248,jiva1245,-5.006484933513619,0.016262685176668505,0,-5.172311826678401,0.02129045934073308,-4.88016174553,4.1054442483566245
achu1247,pala1350,-2.454875086026788,0.011266180976979347,0,-2.557352988334171,0.013548953383555499,-2.76526908467575,4.118253722383475
acol1236,nilo1247,3.8754318903862526,0.030413396533958723,0,3.954322152434318,0.033583752370553714,6.3544666738282505,4.20056226602856
adan1251,timo1261,-2.5455412412014002,0.025312384996690755,0,-2.688791363324486,0.02736835417257827,-5.15835215179,4.228464444208715
adon1237,aust1307,2.8732950423605415,0.04843882866996783,0,2.9114785585068104,0.04854592079157553,6.0062470486625,3.44053886067306
adze1240,aust1307,0.8329302499627782,0.013333170785460488,0,0.8548510196778616,0.013211391304386257,5.413259477942625,3.3385744452457953
aeky1238,kamu1264,-3.923935004143913,0.04543978583593768,0,-4.032803559365902,0.04733312507406989,-4.770937129542499,4.20070425573242
afar1241,afro1255,-1.227238678543296,0.02559589968582416,0,-1.2791638900519775,0.026261146610740083,-1.41119968527075,3.32995461707925
aghe1239,atla1278,2.600859063107232,0.02656431018137108,0,2.620837855035592,0.02765490429486845,5.176236606730001,3.85681418069704
aghu1255,nucl1709,-3.995604434584954,0.044102675772899606,0,-3.973951228709363,0.045140086715641445,-5.4896763036900005,3.852222887543335
agob1244,paho1240,-3.743691929057343,0.03135157684388338,0,-3.861696375927645,0.034671575756588795,-3.9166407136675003,4.211491568665785
agua1253,jiva1245,-4.99710382610319,0.025621890346911445,0,-5.188722392081669,0.030756592425021552,-4.862035546092249,4.119029952268084
agus1235,aust1307,3.3004412992038743,0.05496024234928991,0,3.299593965250217,0.057543279970191666,2.69208867329575,3.206198666896835
agut1237,aust1307,0.0991236353268577,0.021932116266093957,0,0.07437290472274345,0.02309514981818548,2.4226294129077504,3.23678764403419
aime1238,bosa1245,-3.371893764856585,0.031611168954988146,0,-3.4830343163828856,0.03230875578589857,-4.3750286236400004,4.21383364258603
musa1266,nucl1709,-4.931700330986884,0.03173222091350308,0,-4.99062031633633,0.033312493758665976,-5.206126843474999,4.192719509523245
aito1238,taik1256,1.3127866119670504,0.026145256832618875,0,1.3668910061996953,0.026794404475875375,4.7269281341,3.6333711211900948
ayiw1239,aust1307,6.017469093818067,0.019041038471223112,0,6.032459148560852,0.027591932472328884,5.500143720575,3.5057089896354503
ajab1235,atla1278,1.8669781718632477,0.032085043109117126,0,1.879325453018228,0.03292054263146433,4.097270970695,3.5354819600685596
ajas1235,kres1240,3.402030792666121,0.019902346581561627,0,3.4231773205298204,0.0219058397025759,4.414969076375,4.445304434633835
ajie1238,aust1307,4.487818777177873,0.013371414463155698,0,4.45849384632281,0.016456822523490393,5.6177623360485,3.4283241331678402
ajyi1238,araw1281,-1.978479852391109,0.010942808074677145,0,-2.037345319282678,0.015212683539515177,-3.265540518785,3.378423436121035
west2635,maya1287,4.628453640738936,0.01693854507181415,0,4.6899741969754665,0.02192798195606865,2.898810635105,4.001830611483815
akei1237,aust1307,3.8473678816213095,0.02626073305865853,0,3.854754828541707,0.027356891926535797,6.2410902529775,3.4415979624499746
akha1245,sino1245,-1.6026461065955007,0.04292020561839014,0,-1.645268802005121,0.04474019168416932,-3.522952650956825,3.26746120150813
