Glottocode,Family_ID,GPGLMM_3D_Mean,GPGLMM_3D_SE,Isolate_Flag,GPGLMM_2D_Mean,GPGLMM_2D_SE,Verkerk_BRMS_Mean,Verkerk_BRMS_SE
abad1241,aust1307,-0.4913831243659983,0.03520196614157374,0,-0.5540702164011719,0.05393478575368978,-2.7840733442175,2.6381762533558097
aben1249,aust1307,-6.246589496880658,0.14102935558916824,0,-6.099872818095328,0.20619843516883174,-4.6272599139,2.8003488787714197
abkh1244,abkh1242,-10.579268888323659,0.08720601783201652,0,-10.642236168227647,0.1704803798720068,-6.254364661965,4.146853595892665
abua1245,nucl1708,-6.643567484498175,0.07062446329839733,0,-6.689982233582938,0.18706107411901077,-2.4146882608875,3.11542607700658
abun1252,abun1252,-8.88952606061775,0.07940169195879028,1,-8.816666875495418,0.20299249942051537,-1.5363774319922499,3.2365584297923746
achi1257,aust1307,-5.327545465864942,0.060402473392432106,0,-5.282706696605389,0.15350685019324933,-4.566277644475,2.810414707829275
ache1245,narr1279,-8.08535508144901,0.0643567713404155,0,-8.080979879405056,0.2579575494404104,-1.817818592644,3.266476682738555
achi1256,maya1287,-10.501143323307158,0.0680981650412398,0,-10.564609896556586,0.18425750608248054,-3.741078390745,3.2001024514149
achu1248,jiva1245,-1.6403609218849597,0.08885117119279413,0,-1.491899490212024,0.07565298259587754,-1.39226847815475,2.834620481328085
acol1236,nilo1247,-8.61893550494221,0.07206995762293623,0,-8.469623521020072,0.20869832748230432,-3.3669312446425,3.1597902903757547
adan1251,timo1261,2.1533504470510128,0.03579289863935268,0,2.2020673018272694,0.11536060097199975,0.9571226707764999,3.033640330251315
adon1237,aust1307,-5.117692709368944,0.028151070944753234,0,-5.133635034500005,0.05596988342710667,-4.3655093021375,2.7894054099224803
aeky1238,kamu1264,2.7594413311124177,0.02611929055601076,0,2.7828293443038,0.0871034457813264,0.31556203309075004,3.01815919244401
afar1241,afro1255,-2.6556578773966506,0.07279496970733906,0,-2.502870082592721,0.09519616181071434,0.5420394071882499,2.5797271814335003
aghe1239,atla1278,-5.107091824658291,0.08161834593839877,0,-5.027534231021644,0.06552538178068816,-4.639921519595,2.998415337102365
aghu1255,nucl1709,0.8797783847420906,0.062119774690244045,0,0.787042151121347,0.06529472992770809,0.7543980322002499,2.6782140487977752
agob1244,paho1240,-6.196510629432229,0.05550326691574712,0,-6.097699576294797,0.1843883120695056,-1.70458972665025,3.1530900094941847
agua1253,jiva1245,-2.1392603430396364,0.12024092359852813,0,-1.9406951293217825,0.11602293198593468,-1.4586012476875,2.858864306910245
agut1237,aust1307,-6.254912748794181,0.10804692067224454,0,-6.19426002708391,0.19215884027924446,-4.57281546405125,2.813213353758045
ahin1234,aust1307,-5.524632556172561,0.10052721005747442,0,-5.366863993415365,0.12801863211394957,-4.680605625125001,2.8010633822558297
aime1238,bosa1245,2.686004536558386,0.028235622906817446,0,2.7188981952999667,0.08524594948937084,0.449097414398075,2.990564006227875
musa1266,nucl1709,0.7926739542938925,0.03014784374268423,0,0.7693671981575436,0.028362051886132833,-0.7147432198035,2.7496713416262297
ayiw1239,aust1307,-5.419761296540457,0.07489830459378925,0,-5.312864508814041,0.11433308631029022,-4.09126063371,2.7626857512795553
ajas1235,kres1240,-8.99034487711912,0.08276934393582082,0,-8.894436337186555,0.2697191302425095,-2.5022142538025003,3.296639707452525
ajie1238,aust1307,-5.058684270383104,0.1018029914031877,0,-4.887075419582949,0.11116940418811101,-4.2302808566225,2.750120399102825
west2635,maya1287,-10.440051981668166,0.07254244662988481,0,-10.508221994113287,0.17609213287245434,-3.8169545443315,3.190584618327975
akha1245,sino1245,0.35726599362157696,0.12831249000278722,0,0.17073483167717454,0.12812986597720868,1.4715681447082498,2.6241586064595497
akoo1248,atla1278,-4.691332276356612,0.07344833493723049,0,-4.612755745786967,0.048895519514193214,-4.119355620565,2.81661183876261
akun1241,tupi1275,-8.905115808509013,0.13558572365644572,0,-9.002291577681312,0.16809622312489206,-3.42598062001575,3.128291343436465
alab1254,afro1255,-2.8967817790429873,0.1515996809191252,0,-2.64302265028704,0.1664504537407115,0.1072675739871225,2.59704189484859
alab1237,musk1252,-2.1139564069509014,0.13921077761890366,0,-1.9720502960431565,0.16563089580092938,-0.81777565568275,2.85780546055712
alag1248,afro1255,0.5632784657306322,0.0797278853645837,0,0.43193139699911853,0.07910044588471464,0.7502306312085,2.61207381541677
aleu1260,eski1264,-2.8712391095117624,0.10654514748356106,0,-2.736324038116854,0.13600266467514865,-2.0957068408925004,3.085132876593275
alor1247,aust1307,-4.827210833236277,0.061364994624175905,0,-4.902793841293249,0.060530085409604244,-4.3631647986125,2.786920286308975
aluk1238,drav1251,-10.420950646873504,0.07854025289789823,0,-10.48073413634043,0.16413000251930424,-6.3995386778625,4.000845489264335
amam1246,kuni1270,3.8860705782635225,0.04852801114415172,0,3.8771914297706074,0.11441674154655188,0.5617472960750001,2.8614145194917002
amap1240,left1242,-5.262657143109296,0.11534890672783074,0,-5.322566160549296,0.20503175989535052,-1.5017692481,3.0661042964886
amar1272,aust1307,-4.403677332747959,0.20138506803584807,0,-4.098186158740905,0.22864231655103257,-3.2789464305725,2.703235085404615
amas1236,nyim1244,-7.716297261223696,0.08785287466599327,0,-7.676246260364889,0.24169066840611467,-2.5942548619370003,3.432525023222065
amdo1237,sino1245,-2.5270612013360614,0.100820642451962,0,-2.4994978534030814,0.11421812123629264,0.3154189534605,2.6289898325324303
amha1245,afro1255,-3.059674712567241,0.11580032044933275,0,-2.878198742417825,0.13405591827114488,-1.8045957343887502,2.91494046423637
amii1238,west2434,-0.21313538756162487,0.09255293597851466,0,-0.13443219660405775,0.10688882152180558,0.45506890119,2.987251850877965
amis1246,aust1307,-2.6495497739517444,0.05745480184700428,0,-2.769337117351094,0.09249743078535716,-4.233289596085,2.870163933136075
hoaa1235,kxaa1236,-9.027754218217538,0.10049996740211534,0,-9.002137139275455,0.14374894875564634,-1.8038155541325,3.39533926301681
amri1238,sino1245,-3.2353280775314284,0.17337765135092228,0,-3.0760007793557564,0.20338465011255674,0.1419092289852,2.713045560568685
gily1242,nivk1234,-9.617493238164293,0.09306098498104122,0,-9.658809511443913,0.12350707758162521,-4.6551869861225,4.2721863818832855
anei1239,aust1307,-5.203644602194872,0.13947683206616518,0,-5.0409208896974285,0.15374711852658826,-4.237418523095,2.75695673182897
anfi1235,gong1255,1.0104949089729809,0.1157611339629586,0,0.7908057050204231,0.1519511500991056,0.7585901527854999,2.64348888122362
anga1290,anga1289,-6.76025866280524,0.07092777718504163,0,-6.724215901273571,0.22745516878445718,-2.038694231385,3.1473687770026197
anga1288,sino1245,-0.2847336428007141,0.07970000628071407,0,-0.39063737444192886,0.07538687079285407,1.2413257187125,2.69850490826598
ango1257,chib1249,1.4261297759380582,0.11717551425404257,0,1.195631378349641,0.14016138616306514,0.90368907641975,2.7246432736621
wara1294,more1255,-6.204439421565319,0.058738832169211094,0,-6.149143310008489,0.18150339246690136,-1.64271009014,3.1404474010873047
anta1255,aust1307,-5.7885683263445635,0.14631966254063972,0,-5.613222541344653,0.2384865544445276,-4.51477073253525,2.807567875397885
anuu1241,sino1245,-2.4802987409808255,0.04604613793503241,0,-2.3701158335714565,0.04690860415143889,-0.936968832095,2.766816306733795
anut1237,aust1307,-5.290932832813503,0.08009742643341856,0,-5.166899182654239,0.11782537349316968,-4.49207590687125,2.728203919363395
aona1235,sino1245,0.22277374797618238,0.11140025100652504,0,0.08841702906208579,0.11428410444454726,0.8779449653025,2.6828545191253452
aoua1234,taik1256,-8.106543710753261,0.050199146242943964,0,-8.041390115724155,0.13617689493638413,-4.9754212989675,3.46981531365941
apat1240,sino1245,-0.9732645357379504,0.04208338830458606,0,-0.9703952135842826,0.0406165248513879,-0.381674043575,2.67369062999632
apin1244,nucl1710,1.0662191202079043,0.09807908790582151,0,0.9218597035381828,0.12521362640099304,-0.21046688405725,2.81604439780004
apma1240,aust1307,-4.800529527964928,0.10288879612192177,0,-4.607897193684792,0.08698980530344262,-3.96933912275,2.72535076122783
apur1254,araw1281,-10.238685686059412,0.06511331821193295,0,-10.258090570791136,0.17360900352030903,-3.16784159904125,3.17964364895303
arak1252,aust1307,-5.1179948435903375,0.11886040068061475,0,-4.914978282193763,0.11528406865248501,-4.1864317206749995,2.74121573027044
arao1248,pano1259,-9.495066474550246,0.08613812289317119,0,-9.512880466698455,0.12364642111792291,-3.6547765929325,3.086468796734115
arap1274,algi1248,-9.506433198138268,0.07671053920666913,0,-9.601985786976543,0.14000871139813517,-3.54164397202,3.182629122323175
araw1273,tupi1275,-8.855987215903973,0.058183126151499245,0,-8.745041925533306,0.14859656955174588,-3.39699917253225,3.13172725218962
arch1244,nakh1245,-10.689493926052617,0.0756812359106514,0,-10.739462064639131,0.16553368322534204,-6.36053944685,4.097999835907775
aree1239,aust1307,-2.0740491445079945,0.11355745713708869,0,-1.958242842362293,0.11904158266228446,-3.1715503523875004,2.680911152675565
area1240,aust1307,-5.114836614578966,0.06835430465873418,0,-4.991276133116573,0.09754927914625179,-4.254452666615,2.74542954908332
argo1244,afro1255,-3.041164346533572,0.12033087278106022,0,-2.857511962258058,0.13976315382735718,-1.8058556482355002,2.9160112789038353
arhu1242,chib1249,-2.3481340673938247,0.11921824225016216,0,-2.136945260113798,0.13177647913345972,0.21835219209575002,2.711200108193445
arig1246,atla1278,-5.5650551756779585,0.1012543656850463,0,-5.456244118927905,0.11061362987734054,-4.7459243097975,3.001578038335605
arom1237,indo1319,-10.595061029124306,0.0709981649541754,0,-10.66202203606628,0.14885798321568222,-6.6783713178325,4.023088979644365
arop1243,aust1307,-2.3269998946780457,0.08089798109861167,0,-2.2612381265325663,0.08616837029715944,-3.270480895925,2.69348570829
arop1242,aust1307,-1.9593430780060803,0.0612646780197509,0,-1.8810811589738785,0.07151979780533241,-3.55070534204825,2.7181815664940503
aros1241,aust1307,-5.1002386920912315,0.07270120311301927,0,-4.973170103365172,0.09596610349290743,-4.2558233397225,2.751502752950825
arta1239,aust1307,-6.240412687250248,0.15066107183157343,0,-6.062839409427048,0.20790528036191538,-4.67049503170275,2.8068569708102302
ashe1272,araw1281,-10.304473551585543,0.0675738567230966,0,-10.336109730901333,0.17592225458925909,-3.1681475748479997,3.171958121148
assi1247,siou1252,-2.197411186119227,0.12349062124417866,0,-2.1576613338928645,0.13118293252405921,-1.6710279582625,3.0251645118132853
asur1254,aust1305,-11.454309991476975,0.08626790820280691,0,-11.625913171833954,0.1449035946506688,-5.7081873034225,3.40663039797602
asut1235,atla1278,-2.851689880709014,0.09535946466431214,0,-2.6970948886892643,0.07781162331479259,-4.179215383854,2.744743344978025
atam1240,aust1307,-5.389361252022923,0.06733959322617146,0,-5.307196939228968,0.10204218861459927,-4.6418966627575,2.8009053247502846
atay1247,aust1307,-3.7169817624962658,0.06536743637167909,0,-3.6008470461204616,0.049256449819334296,-4.2175166522600005,2.907464154556115
athp1241,sino1245,-3.793821747772313,0.13342840646037107,0,-3.678483797942067,0.15226156279178418,-0.9010271358449999,2.78627298830187
aton1241,sino1245,-2.669726179791499,0.10329715847230644,0,-2.4531838891292423,0.10678277459084241,-1.19284950507,2.737975926011925
auuu1241,nucl1708,-6.544281226464145,0.07455547896317825,0,-6.609488969841596,0.17541129041508652,-2.474362123433325,3.085162558437255
aulu1238,aust1307,-5.263408665580977,0.14133988458823069,0,-5.108537103422756,0.14831154678050798,-4.09592125967,2.7135393487822403
auye1238,nucl1709,-3.009415247088569,0.15127396879681837,0,-2.8192051510466385,0.17939501120096454,-0.148510666965,2.7189445081113
avac1239,tupi1275,-9.20446037617027,0.06482548225716576,0,-9.092362816847839,0.15929912196053383,-3.3731258966024997,3.144520717708475
avat1244,atla1278,-5.43605767163032,0.1453704598333491,0,-5.2479028126957985,0.15893937307691353,-4.57186565447675,2.954396386290805
katb1237,aust1307,-4.725630454189935,0.09703692959833932,0,-4.553757961573906,0.07932488826312588,-4.0920694317974995,2.7269067561194946
awac1239,barb1265,-8.996106438982643,0.07070823824159164,0,-8.944509346159473,0.13198861598208864,-2.7674732714825003,3.1673685446417448
awad1244,aust1307,0.26499494327850126,0.15187678058051376,0,0.0266695232617895,0.17016065169470376,-2.2631057784266,2.66750145252557
awad1243,indo1319,-12.07679342022189,0.06814456102989024,0,-12.07555391979753,0.17266631014256892,-6.67700638075,4.05714225635313
awar1249,ramu1234,-4.588699831737133,0.16219676144227443,0,-4.779260341708845,0.21524814265157044,-2.5344753305000003,3.10650402926581
awar1248,nucl1709,0.7761157188743528,0.09512833326220456,0,0.6058687928681987,0.0852417855405067,0.73894226101925,2.6895843286844503
awet1244,tupi1275,-8.131877674177606,0.15595551244195516,0,-8.350445055430287,0.17630105301870905,-3.3723109296525,3.1394351585925646
awji1241,afro1255,-3.317046259772715,0.04247782483878614,0,-3.2871005366101116,0.11221469861275668,-2.5098606684574998,2.8949759837064653
axam1237,aust1307,-5.154059770943155,0.12941959004759124,0,-5.037772459462497,0.13369283192463516,-4.102824735912501,2.71421970589661
axiy1235,sino1245,0.24417457929802117,0.05029618163349673,0,0.15124215141461933,0.05693593680720196,1.578137837105615,2.6373634589145647
ayac1239,quec1387,-9.552505948610033,0.09144146156346578,0,-9.575921562024,0.11968202690791066,-3.27868887085,3.112327183110465
azha1235,sino1245,0.8824193293243185,0.07451598114707368,0,0.7985995712228791,0.08686955419509446,1.579980966517685,2.63018420005001
baba1264,atla1278,-4.505924555758119,0.0535386913531694,0,-4.520722728125235,0.0553808554330927,-4.6425041854,2.9849387012347997
baba1266,atla1278,-4.576575833583133,0.03967970161886767,0,-4.573973054725502,0.03230687700635782,-4.64163375503175,2.9917726058443153
baba1268,aust1307,-4.648603406571124,0.08865856854694121,0,-4.482718585059676,0.1002707690060436,-3.7350804240225,2.746193764479645
bada1257,drav1251,-9.757983664188838,0.09620125468041528,0,-9.816549969710874,0.12083216423343994,-6.381847826175,3.989151453638125
bafa1247,atla1278,-4.780674581621074,0.09015823073330294,0,-4.675089015075663,0.06785644766522718,-4.1153747487925,2.81714998959253
bafi1243,atla1278,-3.3209019455667246,0.06654276265731211,0,-3.4481101548081163,0.11740150101436744,-3.58994652766,2.78819239162322
bafu1246,atla1278,-4.855789305871555,0.06372089537761227,0,-4.817179781416053,0.04609599718266826,-4.6332083376104745,2.983948374506155
baga1273,atla1278,-5.673246002043743,0.10259588807028165,0,-5.545613398870156,0.11638556084894523,-4.7532554240725,3.0231172645843403
baga1272,atla1278,-5.91778930400944,0.10639317557210708,0,-5.792544745000791,0.12944999538165386,-4.75057031225975,3.0269689133120696
bagi1246,cent2225,-5.444958271110332,0.04153706451415872,0,-5.417605957021548,0.06407129174693983,-2.8219552343175,2.782074336118715
bagv1239,nakh1245,-10.707120821194408,0.07244303378086837,0,-10.767691677887692,0.1660922859776527,-6.34936880942125,4.093047918292955
baha1259,afro1255,-3.5582154443467653,0.047236739647875385,0,-3.5556874938626057,0.11759504007319158,-2.1650989422357503,2.8419354683585496
bahi1252,sino1245,-3.991272834024107,0.12423490902449513,0,-3.806781709148927,0.13772100510433968,-0.9355999764895,2.78099041477216
bahn1262,aust1305,-10.065710517423206,0.05245328784722005,0,-10.0453638410576,0.12664533450092155,-5.7106960211775,3.39571727791354
baim1244,sino1245,0.601992375661089,0.16566142581429738,0,0.36467866203210253,0.19137584400546045,0.6564605768,2.62256892549617
baka1272,atla1278,-4.7756303542688885,0.13447683146669256,0,-4.556572966314302,0.11361358663652574,-4.601778736266475,2.8534100997799
baka1274,cent2225,-3.9408355339190746,0.15823979480633305,0,-3.704900075117958,0.16968388447783497,-2.7499266914655,2.80409478154727
baki1244,aust1307,-3.961985238008954,0.053970695138455115,0,-3.914451101643655,0.04264339589060425,-3.7265655160025,2.7004343103389
bala1316,aust1307,-5.744648516322071,0.15370682098440214,0,-5.588055471752563,0.19252133985788888,-4.25199778715,2.7419052690427552
bala1311,aust1307,-5.513329066815376,0.05117276546660181,0,-5.48571716768933,0.10685815850842396,-4.4930430191949995,2.81997006829336
bala1315,aust1307,-6.35272967162589,0.0954949305303584,0,-6.323983655388034,0.1704774325633651,-4.4877325121950005,2.8194686003534253
bali1278,aust1307,-5.402623881219689,0.05321627303730846,0,-5.393222994482612,0.13083317467368707,-4.5876487661675,2.81742105430775
